date,n_contracts,near_rate,near_contract,far_rate,far_contract,terminal_rate,terminal_contract,terminal_maturity,peak_rate,peak_contract,peak_maturity,curve_slope_bp,mid_mean_rate,z6_rate,m7_rate,near_rate_chg,far_rate_chg,terminal_rate_chg,peak_rate_chg,mid_mean_chg,z6_m7_spread,curve_move_bp,curve_move_5d_vol,curve_move_20d_vol,curve_move_5d_sum,curve_move_20d_sum
2020-11-02,38,0.085000,SR3_U20,0.435000,SR3_Z29,0.035000,SR3_H22,2022-03-01,0.275000,SR3_U26,2026-09-01,35.000000,0.204130,0.285000,0.305000,0.002500,-0.005000,0.000000,-0.005000,-0.005000,-0.020000,-0.125000,0.298433,0.574220,0.500000,2.625000
2020-11-03,38,0.085000,SR3_U20,0.445000,SR3_Z29,0.045000,SR3_H22,2022-03-01,0.285000,SR3_U26,2026-09-01,36.000000,0.214130,0.295000,0.315000,0.000000,0.010000,0.010000,0.010000,0.010000,-0.020000,0.500000,0.265165,0.579069,1.250000,3.125000
2020-11-04,38,0.085000,SR3_U20,0.415000,SR3_Z29,0.020000,SR3_H22,2022-03-01,0.255000,SR3_U26,2026-09-01,33.000000,0.184130,0.265000,0.285000,0.000000,-0.030000,-0.025000,-0.030000,-0.030000,-0.020000,-1.500000,0.836660,0.629948,-0.375000,0.375000
2020-11-05,38,0.090000,SR3_U20,0.435000,SR3_Z29,0.035000,SR3_H22,2022-03-01,0.275000,SR3_U26,2026-09-01,34.500000,0.204130,0.285000,0.305000,0.005000,0.020000,0.015000,0.020000,0.020000,-0.020000,1.250000,1.013965,0.683301,0.375000,1.875000
2020-11-06,38,0.090000,SR3_U20,0.440000,SR3_Z29,0.040000,SR3_H22,2022-03-01,0.280000,SR3_U26,2026-09-01,35.000000,0.209130,0.290000,0.310000,0.000000,0.005000,0.005000,0.005000,0.005000,-0.020000,0.250000,1.013965,0.666978,0.375000,1.375000
2020-11-09,38,0.090000,SR3_U20,0.485000,SR3_Z29,0.070000,SR3_H22,2022-03-01,0.325000,SR3_U26,2026-09-01,39.500000,0.253478,0.335000,0.355000,0.000000,0.045000,0.030000,0.045000,0.044348,-0.020000,2.250000,1.385190,0.820657,2.750000,3.875000
2020-11-10,38,0.087500,SR3_U20,0.520000,SR3_Z29,0.075000,SR3_M21,2021-06-01,0.360000,SR3_U26,2026-09-01,43.250000,0.284348,0.370000,0.390000,-0.002500,0.035000,0.005000,0.035000,0.030870,-0.020000,1.625000,1.464155,0.855973,3.875000,6.125000
2020-11-11,38,0.087500,SR3_U20,0.520000,SR3_Z29,0.075000,SR3_H22,2022-03-01,0.360000,SR3_U26,2026-09-01,43.250000,0.284348,0.370000,0.390000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.000000,0.942072,0.849221,5.375000,6.375000
2020-11-12,38,0.087500,SR3_U20,0.500000,SR3_Z29,0.070000,SR3_H22,2022-03-01,0.340000,SR3_U26,2026-09-01,41.250000,0.265870,0.350000,0.370000,0.000000,-0.020000,-0.005000,-0.020000,-0.018478,-0.020000,-1.000000,1.305038,0.897250,3.125000,4.875000
2020-11-13,38,0.087500,SR3_U20,0.495000,SR3_Z29,0.075000,SR3_H21,2021-03-01,0.335000,SR3_U26,2026-09-01,40.750000,0.262174,0.345000,0.365000,0.000000,-0.005000,0.005000,-0.005000,-0.003696,-0.020000,-0.250000,1.358998,0.897250,2.625000,4.875000
2020-11-16,38,0.087500,SR3_U20,0.495000,SR3_Z29,0.070000,SR3_M21,2021-06-01,0.335000,SR3_U26,2026-09-01,40.750000,0.262174,0.345000,0.365000,0.000000,0.000000,-0.005000,0.000000,0.000000,-0.020000,0.000000,0.958514,0.896700,0.375000,4.375000
2020-11-17,38,0.087500,SR3_U20,0.485000,SR3_Z29,0.070000,SR3_M21,2021-06-01,0.325000,SR3_U26,2026-09-01,39.750000,0.252609,0.335000,0.355000,0.000000,-0.010000,0.000000,-0.010000,-0.009565,-0.020000,-0.500000,0.418330,0.905121,-1.750000,3.250000
2020-11-18,38,0.087500,SR3_U20,0.490000,SR3_Z29,0.070000,SR3_M21,2021-06-01,0.330000,SR3_U26,2026-09-01,40.250000,0.257609,0.340000,0.360000,0.000000,0.005000,0.000000,0.005000,0.005000,-0.020000,0.250000,0.480885,0.902733,-1.500000,3.625000
2020-11-19,38,0.080000,SR3_U20,0.490000,SR3_Z29,0.065000,SR3_H21,2021-03-01,0.330000,SR3_U26,2026-09-01,41.000000,0.257174,0.340000,0.360000,-0.007500,0.000000,-0.005000,0.000000,-0.000435,-0.020000,-0.375000,0.301040,0.864956,-0.875000,1.875000
2020-11-20,38,0.082500,SR3_U20,0.485000,SR3_Z29,0.055000,SR3_M21,2021-06-01,0.325000,SR3_U26,2026-09-01,40.250000,0.252609,0.335000,0.355000,0.002500,-0.005000,-0.010000,-0.005000,-0.004565,-0.020000,-0.125000,0.298433,0.855420,-0.750000,2.250000
2020-11-23,38,0.082500,SR3_U20,0.500000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.340000,SR3_U26,2026-09-01,41.750000,0.266957,0.350000,0.370000,0.000000,0.015000,0.005000,0.015000,0.014348,-0.020000,0.750000,0.507752,0.848252,-0.000000,3.625000
2020-11-24,38,0.082500,SR3_U20,0.495000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.335000,SR3_U26,2026-09-01,41.250000,0.262174,0.345000,0.365000,0.000000,-0.005000,0.000000,-0.005000,-0.004783,-0.020000,-0.250000,0.455865,0.848252,0.250000,3.625000
2020-11-25,38,0.082500,SR3_U20,0.490000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.330000,SR3_U26,2026-09-01,40.750000,0.257174,0.340000,0.360000,0.000000,-0.005000,0.000000,-0.005000,-0.005000,-0.020000,-0.250000,0.455865,0.853688,-0.250000,3.250000
2020-11-27,38,0.082500,SR3_U20,0.485000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.325000,SR3_U26,2026-09-01,40.250000,0.252174,0.335000,0.355000,0.000000,-0.005000,0.000000,-0.005000,-0.005000,-0.020000,-0.250000,0.436606,0.854554,-0.125000,2.500000
2020-11-30,38,0.082500,SR3_U20,0.490000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.330000,SR3_U26,2026-09-01,40.750000,0.257391,0.340000,0.360000,0.000000,0.005000,0.000000,0.005000,0.005217,-0.020000,0.250000,0.447214,0.854554,0.250000,2.500000
2020-12-01,37,0.065000,SR3_Z20,0.515000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.355000,SR3_U26,2026-09-01,45.000000,0.289091,0.365000,0.385000,-0.017500,0.025000,0.000000,0.025000,0.031700,-0.020000,0.375000,0.311247,0.854169,-0.125000,3.000000
2020-12-02,37,0.067500,SR3_Z20,0.520000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.360000,SR3_U26,2026-09-01,45.250000,0.292955,0.370000,0.390000,0.002500,0.005000,0.000000,0.005000,0.003864,-0.020000,0.375000,0.323554,0.851928,0.500000,2.875000
2020-12-03,37,0.067500,SR3_Z20,0.525000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.365000,SR3_U26,2026-09-01,45.750000,0.297273,0.375000,0.395000,0.000000,0.005000,0.000000,0.005000,0.004318,-0.020000,0.250000,0.259206,0.759019,1.000000,4.625000
2020-12-04,37,0.067500,SR3_Z20,0.540000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.380000,SR3_U26,2026-09-01,47.250000,0.310455,0.390000,0.410000,0.000000,0.015000,0.000000,0.015000,0.013182,-0.020000,0.750000,0.205396,0.731431,2.000000,4.125000
2020-12-07,37,0.062500,SR3_Z20,0.550000,SR3_Z29,0.055000,SR3_H21,2021-03-01,0.390000,SR3_U26,2026-09-01,48.750000,0.314545,0.400000,0.420000,-0.005000,0.010000,-0.005000,0.010000,0.004090,-0.020000,0.250000,0.205396,0.731431,2.000000,4.125000
2020-12-08,37,0.062500,SR3_Z20,0.550000,SR3_Z29,0.060000,SR3_H21,2021-03-01,0.390000,SR3_U26,2026-09-01,48.750000,0.314545,0.400000,0.420000,0.000000,0.000000,0.005000,0.000000,0.000000,-0.020000,0.000000,0.273861,0.551426,1.625000,1.875000
2020-12-09,37,0.057500,SR3_Z20,0.655000,SR3_Z29,0.055000,SR3_H21,2021-03-01,0.495000,SR3_U26,2026-09-01,59.750000,0.391364,0.505000,0.525000,-0.005000,0.105000,-0.005000,0.105000,0.076819,-0.020000,5.000000,2.113942,1.190630,6.250000,5.250000
2020-12-10,37,0.060000,SR3_Z20,1.035000,SR3_Z29,0.055000,SR3_H21,2021-03-01,0.875000,SR3_U26,2026-09-01,97.500000,0.574091,0.885000,0.905000,0.002500,0.380000,0.000000,0.380000,0.182727,-0.020000,19.125000,8.141522,4.379204,25.125000,24.375000
2020-12-11,37,0.055000,SR3_Z20,1.350000,SR3_Z29,0.050000,SR3_H21,2021-03-01,0.950000,SR3_U26,2026-09-01,129.500000,0.607500,1.010000,1.105000,-0.005000,0.315000,-0.005000,0.075000,0.033409,-0.095000,15.500000,8.846963,5.379248,39.875000,40.875000
2020-12-14,37,0.057500,SR3_Z20,1.350000,SR3_Z29,0.050000,SR3_H21,2021-03-01,0.950000,SR3_U26,2026-09-01,129.250000,0.607045,1.010000,1.105000,0.002500,0.000000,0.000000,0.000000,-0.000455,-0.095000,0.125000,8.874384,5.371480,39.750000,41.250000
2020-12-15,37,0.060000,SR3_Z20,1.350000,SR3_Z29,0.050000,SR3_H21,2021-03-01,0.950000,SR3_U26,2026-09-01,129.000000,0.607045,1.010000,1.105000,0.002500,0.000000,0.000000,0.000000,0.000000,-0.095000,0.125000,8.846521,5.369026,39.875000,41.375000
2020-12-16,37,0.065000,SR3_Z20,1.355000,SR3_Z29,0.050000,SR3_H21,2021-03-01,0.955000,SR3_U26,2026-09-01,129.000000,0.611591,1.015000,1.110000,0.005000,0.005000,0.000000,0.005000,0.004546,-0.095000,0.500000,9.434230,5.348462,35.375000,42.375000
2020-12-17,37,0.067500,SR3_Z20,1.365000,SR3_Z29,0.050000,SR3_H21,2021-03-01,0.965000,SR3_U26,2026-09-01,129.750000,0.620682,1.025000,1.120000,0.002500,0.010000,0.000000,0.010000,0.009091,-0.095000,0.625000,6.781754,5.342220,16.875000,42.750000
2020-12-18,37,0.065000,SR3_Z20,1.460000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.035000,SR3_U26,2026-09-01,139.500000,0.663636,1.105000,1.210000,-0.002500,0.095000,0.000000,0.070000,0.042954,-0.105000,4.625000,1.927596,5.335442,6.000000,47.750000
2020-12-21,37,0.067500,SR3_Z20,1.460000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.035000,SR3_U26,2026-09-01,139.250000,0.663636,1.105000,1.210000,0.002500,0.000000,0.000000,0.000000,0.000000,-0.105000,0.125000,1.927596,5.329535,6.000000,48.000000
2020-12-22,37,0.070000,SR3_Z20,1.455000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.030000,SR3_U26,2026-09-01,138.500000,0.658636,1.100000,1.205000,0.002500,-0.005000,0.000000,-0.005000,-0.005000,-0.105000,-0.125000,1.965324,5.347355,5.750000,47.125000
2020-12-23,37,0.070000,SR3_Z20,1.460000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.035000,SR3_U26,2026-09-01,139.000000,0.663636,1.105000,1.210000,0.000000,0.005000,0.000000,0.005000,0.005000,-0.105000,0.250000,1.989032,5.335685,5.500000,47.625000
2020-12-24,37,0.070000,SR3_Z20,1.460000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.035000,SR3_U26,2026-09-01,139.000000,0.663636,1.105000,1.210000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.105000,0.000000,2.045193,5.329485,4.875000,47.875000
2020-12-28,37,0.072500,SR3_Z20,1.465000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.040000,SR3_U26,2026-09-01,139.250000,0.668636,1.110000,1.215000,0.002500,0.005000,0.000000,0.005000,0.005000,-0.105000,0.375000,0.197642,5.314980,0.625000,48.500000
2020-12-29,37,0.072500,SR3_Z20,1.460000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.035000,SR3_U26,2026-09-01,138.750000,0.665000,1.105000,1.210000,0.000000,-0.005000,0.000000,-0.005000,-0.003636,-0.105000,-0.250000,0.259206,5.326912,0.250000,48.000000
2020-12-30,37,0.070000,SR3_Z20,1.445000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.020000,SR3_U26,2026-09-01,137.500000,0.652273,1.090000,1.195000,-0.002500,-0.015000,0.000000,-0.015000,-0.012727,-0.105000,-0.875000,0.495290,5.359157,-0.500000,46.750000
2020-12-31,37,0.070000,SR3_Z20,1.435000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.010000,SR3_U26,2026-09-01,136.500000,0.642273,1.080000,1.185000,0.000000,-0.010000,0.000000,-0.010000,-0.010000,-0.105000,-0.500000,0.475986,5.379554,-1.250000,45.875000
2021-01-04,37,0.065000,SR3_Z20,1.425000,SR3_Z29,0.045000,SR3_H21,2021-03-01,1.000000,SR3_U26,2026-09-01,136.000000,0.632273,1.070000,1.175000,-0.005000,-0.010000,-0.005000,-0.010000,-0.010000,-0.105000,-0.750000,0.495290,5.404140,-2.000000,44.875000
2021-01-05,37,0.072500,SR3_Z20,1.435000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.010000,SR3_U26,2026-09-01,136.250000,0.641364,1.080000,1.185000,0.007500,0.010000,0.005000,0.010000,0.009091,-0.105000,0.875000,0.699330,5.402393,-1.500000,45.000000
2021-01-06,37,0.080000,SR3_Z20,1.480000,SR3_Z29,0.065000,SR3_H21,2021-03-01,1.055000,SR3_U26,2026-09-01,140.000000,0.681364,1.125000,1.230000,0.007500,0.045000,0.015000,0.045000,0.040000,-0.105000,2.625000,1.487973,5.382182,1.375000,47.375000
2021-01-07,37,0.075000,SR3_Z20,1.710000,SR3_Z29,0.060000,SR3_H21,2021-03-01,1.215000,SR3_U26,2026-09-01,163.500000,0.793409,1.290000,1.410000,-0.005000,0.230000,-0.005000,0.160000,0.112045,-0.120000,11.250000,4.964405,5.700080,13.500000,58.625000
2021-01-08,37,0.075000,SR3_Z20,1.750000,SR3_Z29,0.060000,SR3_H21,2021-03-01,1.255000,SR3_U26,2026-09-01,167.500000,0.830227,1.330000,1.450000,0.000000,0.040000,0.000000,0.040000,0.036818,-0.120000,2.000000,4.679243,5.682220,16.000000,55.625000
2021-01-11,37,0.075000,SR3_Z20,1.755000,SR3_Z29,0.060000,SR3_H21,2021-03-01,1.260000,SR3_U26,2026-09-01,168.000000,0.835000,1.335000,1.455000,0.000000,0.005000,0.000000,0.005000,0.004773,-0.120000,0.250000,4.485567,4.198625,17.000000,36.750000
2021-01-12,37,0.077500,SR3_Z20,1.760000,SR3_Z29,0.065000,SR3_H21,2021-03-01,1.265000,SR3_U26,2026-09-01,168.250000,0.838864,1.340000,1.460000,0.002500,0.005000,0.005000,0.005000,0.003864,-0.120000,0.375000,4.560873,2.704551,16.500000,21.625000
2021-01-13,37,0.075000,SR3_Z20,1.735000,SR3_Z29,0.060000,SR3_H21,2021-03-01,1.240000,SR3_U26,2026-09-01,166.000000,0.815227,1.315000,1.435000,-0.002500,-0.025000,-0.005000,-0.025000,-0.023637,-0.120000,-1.375000,5.035034,2.752832,12.500000,20.125000
2021-01-14,37,0.077500,SR3_Z20,1.720000,SR3_Z29,0.060000,SR3_M21,2021-06-01,1.225000,SR3_U26,2026-09-01,164.250000,0.799318,1.300000,1.420000,0.002500,-0.015000,0.000000,-0.015000,-0.015909,-0.120000,-0.625000,1.265529,2.770520,0.625000,19.375000
2021-01-15,37,0.075000,SR3_Z20,1.750000,SR3_Z29,0.060000,SR3_M21,2021-06-01,1.255000,SR3_U26,2026-09-01,167.500000,0.815682,1.330000,1.455000,-0.002500,0.030000,0.000000,0.030000,0.016364,-0.125000,1.375000,1.045825,2.769637,0.000000,20.250000
2021-01-19,37,0.075000,SR3_Z20,1.740000,SR3_Z29,0.060000,SR3_M21,2021-06-01,1.245000,SR3_U26,2026-09-01,166.500000,0.806364,1.320000,1.445000,0.000000,-0.010000,0.000000,-0.010000,-0.009318,-0.125000,-0.500000,1.054751,2.789275,-0.750000,19.125000
2021-01-20,37,0.072500,SR3_Z20,1.740000,SR3_Z29,0.060000,SR3_H21,2021-03-01,1.245000,SR3_U26,2026-09-01,166.750000,0.806364,1.320000,1.445000,-0.002500,0.000000,0.000000,0.000000,0.000000,-0.125000,-0.125000,1.015505,2.659663,-1.250000,14.375000
2021-01-21,37,0.067500,SR3_Z20,1.755000,SR3_Z29,0.055000,SR3_H21,2021-03-01,1.260000,SR3_U26,2026-09-01,168.750000,0.818636,1.335000,1.460000,-0.005000,0.015000,-0.005000,0.015000,0.012272,-0.125000,0.500000,0.824432,2.656577,0.625000,14.750000
2021-01-22,37,0.070000,SR3_Z20,1.750000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.255000,SR3_U26,2026-09-01,168.000000,0.813864,1.330000,1.455000,0.002500,-0.005000,-0.005000,-0.005000,-0.004772,-0.125000,-0.125000,0.736334,2.656577,1.125000,14.750000
2021-01-25,37,0.070000,SR3_Z20,1.750000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.255000,SR3_U26,2026-09-01,168.000000,0.806136,1.330000,1.455000,0.000000,0.000000,0.000000,0.000000,-0.007728,-0.125000,0.000000,0.360122,2.659578,-0.250000,14.500000
2021-01-26,37,0.065000,SR3_Z20,1.755000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.260000,SR3_U26,2026-09-01,169.000000,0.810909,1.335000,1.460000,-0.005000,0.005000,0.000000,0.005000,0.004773,-0.125000,-0.000000,0.259206,2.659578,0.250000,14.500000
2021-01-27,37,0.062500,SR3_Z20,1.750000,SR3_Z29,0.045000,SR3_H21,2021-03-01,1.255000,SR3_U26,2026-09-01,168.750000,0.802045,1.330000,1.455000,-0.002500,-0.005000,-0.005000,-0.005000,-0.008864,-0.125000,-0.375000,0.318689,2.670040,0.000000,13.750000
2021-01-28,37,0.062500,SR3_Z20,1.745000,SR3_Z29,0.045000,SR3_H21,2021-03-01,1.255000,SR3_U26,2026-09-01,168.250000,0.815909,1.330000,1.450000,0.000000,-0.005000,0.000000,0.000000,0.013864,-0.120000,-0.250000,0.162980,2.670040,-0.750000,13.750000
2021-01-29,37,0.057500,SR3_Z20,1.750000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.260000,SR3_U26,2026-09-01,169.250000,0.819318,1.335000,1.455000,-0.005000,0.005000,-0.010000,0.005000,0.003409,-0.120000,-0.000000,0.176777,2.650185,-0.625000,14.625000
2021-02-01,37,0.060000,SR3_Z20,1.750000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.260000,SR3_U26,2026-09-01,169.000000,0.818182,1.335000,1.455000,0.002500,0.000000,0.000000,0.000000,-0.001136,-0.120000,0.125000,0.205396,2.638561,-0.500000,15.250000
2021-02-02,37,0.062500,SR3_Z20,1.815000,SR3_Z29,0.040000,SR3_H21,2021-03-01,1.285000,SR3_U26,2026-09-01,175.250000,0.847500,1.400000,1.520000,0.002500,0.065000,0.005000,0.025000,0.029318,-0.120000,3.375000,1.577676,2.675078,2.875000,19.375000
2021-02-03,37,0.062500,SR3_Z20,1.830000,SR3_Z29,0.040000,SR3_H21,2021-03-01,1.300000,SR3_U26,2026-09-01,176.750000,0.861818,1.415000,1.535000,0.000000,0.015000,0.000000,0.015000,0.014318,-0.120000,0.750000,1.485871,2.675455,4.000000,19.250000
2021-02-04,37,0.057500,SR3_Z20,1.975000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.420000,SR3_U26,2026-09-01,191.750000,0.924091,1.505000,1.635000,-0.005000,0.145000,-0.005000,0.120000,0.062273,-0.130000,7.000000,2.985643,2.980053,11.250000,23.625000
2021-02-05,37,0.055000,SR3_Z20,1.980000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.425000,SR3_U26,2026-09-01,192.500000,0.928636,1.510000,1.640000,-0.002500,0.005000,0.000000,0.005000,0.004545,-0.130000,0.125000,2.962526,1.810514,11.375000,12.500000
2021-02-08,37,0.055000,SR3_Z20,2.000000,SR3_Z29,0.040000,SR3_H21,2021-03-01,1.445000,SR3_U26,2026-09-01,194.500000,0.947045,1.530000,1.660000,0.000000,0.020000,0.005000,0.020000,0.018409,-0.130000,1.000000,2.826493,1.784159,12.250000,11.500000
2021-02-09,37,0.055000,SR3_Z20,1.990000,SR3_Z29,0.040000,SR3_H21,2021-03-01,1.435000,SR3_U26,2026-09-01,193.500000,0.937955,1.520000,1.650000,0.000000,-0.010000,0.000000,-0.010000,-0.009090,-0.130000,-0.500000,3.033150,1.799168,8.375000,10.750000
2021-02-10,37,0.055000,SR3_Z20,1.975000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.420000,SR3_U26,2026-09-01,192.000000,0.924091,1.505000,1.635000,0.000000,-0.015000,-0.005000,-0.015000,-0.013864,-0.130000,-0.750000,3.216170,1.821958,6.875000,9.625000
2021-02-11,37,0.055000,SR3_Z20,1.985000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.430000,SR3_U26,2026-09-01,193.000000,0.932955,1.515000,1.645000,0.000000,0.010000,0.000000,0.010000,0.008864,-0.130000,0.500000,0.715891,1.768883,0.375000,11.500000
2021-02-12,37,0.055000,SR3_Z20,2.090000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.515000,SR3_U26,2026-09-01,203.500000,0.987500,1.600000,1.735000,0.000000,0.105000,0.000000,0.085000,0.054545,-0.135000,5.250000,2.427705,2.027960,5.500000,17.375000
2021-02-16,37,0.057500,SR3_Z20,2.210000,SR3_Z29,0.040000,SR3_H21,2021-03-01,1.635000,SR3_U26,2026-09-01,215.250000,1.088636,1.720000,1.855000,0.002500,0.120000,0.005000,0.120000,0.101136,-0.135000,6.125000,3.300095,2.343901,10.625000,22.125000
2021-02-17,37,0.057500,SR3_Z20,2.235000,SR3_Z29,0.040000,SR3_H21,2021-03-01,1.660000,SR3_U26,2026-09-01,217.750000,1.104545,1.745000,1.880000,0.000000,0.025000,0.000000,0.025000,0.015909,-0.135000,1.250000,3.034180,2.313247,12.375000,23.875000
2021-02-18,37,0.055000,SR3_Z20,2.290000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.680000,SR3_U26,2026-09-01,223.500000,1.109545,1.765000,1.910000,-0.002500,0.055000,-0.005000,0.020000,0.005000,-0.145000,2.625000,2.458086,2.312464,15.750000,26.625000
2021-02-19,37,0.057500,SR3_Z20,2.335000,SR3_Z29,0.037500,SR3_H21,2021-03-01,1.725000,SR3_U26,2026-09-01,227.750000,1.147727,1.810000,1.955000,0.002500,0.045000,0.002500,0.045000,0.038182,-0.145000,2.375000,2.064204,2.314997,17.625000,28.500000
2021-02-22,37,0.055000,SR3_Z20,2.370000,SR3_Z29,0.035000,SR3_H21,2021-03-01,1.760000,SR3_U26,2026-09-01,231.500000,1.178182,1.845000,1.990000,-0.002500,0.035000,-0.002500,0.035000,0.030455,-0.145000,1.625000,1.939716,2.286222,14.000000,30.250000
2021-02-23,37,0.057500,SR3_Z20,2.360000,SR3_Z29,0.040000,SR3_H21,2021-03-01,1.750000,SR3_U26,2026-09-01,230.250000,1.169318,1.835000,1.980000,0.002500,-0.010000,0.005000,-0.010000,-0.008864,-0.145000,-0.375000,1.185854,2.300770,7.500000,29.875000
2021-02-24,37,0.057500,SR3_Z20,2.385000,SR3_Z29,0.050000,SR3_H21,2021-03-01,1.775000,SR3_U26,2026-09-01,232.750000,1.191818,1.860000,2.005000,0.000000,0.025000,0.010000,0.025000,0.022500,-0.145000,1.250000,1.185854,2.274890,7.500000,31.125000
2021-02-25,37,0.057500,SR3_Z20,2.475000,SR3_Z29,0.052500,SR3_H21,2021-03-01,1.905000,SR3_U26,2026-09-01,241.750000,1.345682,1.980000,2.100000,0.000000,0.090000,0.002500,0.130000,0.153864,-0.120000,4.500000,1.778781,2.317837,9.375000,36.000000
2021-02-26,37,0.052500,SR3_Z20,2.480000,SR3_Z29,0.047500,SR3_H21,2021-03-01,1.910000,SR3_U26,2026-09-01,242.750000,1.349545,1.985000,2.105000,-0.005000,0.005000,-0.005000,0.005000,0.003863,-0.120000,-0.000000,1.923132,2.306848,7.000000,36.250000
2021-03-01,37,0.055000,SR3_Z20,2.370000,SR3_Z29,0.052500,SR3_H21,2021-03-01,1.850000,SR3_U26,2026-09-01,231.500000,1.290000,1.925000,2.035000,0.002500,-0.110000,0.005000,-0.060000,-0.059545,-0.110000,-5.375000,3.565240,2.791339,0.000000,30.875000
2021-03-02,36,0.055000,SR3_H21,2.330000,SR3_Z29,0.055000,SR3_H21,2021-03-01,1.885000,SR3_Z26,2026-12-01,227.500000,1.309048,1.885000,1.995000,0.000000,-0.040000,0.002500,0.035000,0.019048,-0.110000,-2.000000,3.680183,2.886989,-1.625000,28.750000
2021-03-03,36,0.047500,SR3_H21,2.385000,SR3_Z29,0.047500,SR3_H21,2021-03-01,1.940000,SR3_Z26,2026-12-01,233.750000,1.361429,1.940000,2.050000,-0.007500,0.055000,-0.007500,0.055000,0.052381,-0.110000,2.375000,3.831816,2.860202,-0.500000,27.750000
2021-03-04,36,0.047500,SR3_H21,2.450000,SR3_Z29,0.047500,SR3_H21,2021-03-01,2.005000,SR3_Z26,2026-12-01,240.250000,1.421190,2.005000,2.115000,0.000000,0.065000,0.000000,0.065000,0.059761,-0.110000,3.250000,3.481424,2.885393,-1.750000,30.250000
2021-03-05,36,0.047500,SR3_H21,2.440000,SR3_Z29,0.047500,SR3_H21,2021-03-01,1.995000,SR3_Z26,2026-12-01,239.250000,1.410238,1.995000,2.105000,0.000000,-0.010000,0.000000,-0.010000,-0.010952,-0.110000,-0.500000,3.476034,2.608785,-2.250000,22.750000
2021-03-08,36,0.045000,SR3_H21,2.505000,SR3_Z29,0.045000,SR3_H21,2021-03-01,2.060000,SR3_Z26,2026-12-01,246.000000,1.469762,2.060000,2.170000,-0.002500,0.065000,-0.002500,0.065000,0.059524,-0.110000,3.125000,2.366762,2.633632,6.250000,25.750000
2021-03-09,36,0.042500,SR3_H21,2.450000,SR3_Z29,0.042500,SR3_H21,2021-03-01,2.005000,SR3_Z26,2026-12-01,240.750000,1.420952,2.005000,2.115000,-0.002500,-0.055000,-0.002500,-0.055000,-0.048810,-0.110000,-2.875000,2.678911,2.793577,5.375000,21.875000
2021-03-10,36,0.045000,SR3_H21,2.420000,SR3_Z29,0.045000,SR3_H21,2021-03-01,1.975000,SR3_Z26,2026-12-01,237.500000,1.388571,1.975000,2.085000,0.002500,-0.030000,0.002500,-0.030000,-0.032381,-0.110000,-1.375000,2.748011,2.826508,1.625000,21.000000
2021-03-11,36,0.042500,SR3_H21,2.410000,SR3_Z29,0.042500,SR3_H21,2021-03-01,1.995000,SR3_Z26,2026-12-01,236.750000,1.400952,1.995000,2.095000,-0.002500,-0.010000,-0.002500,0.020000,0.012381,-0.100000,-0.625000,2.210769,2.822453,-2.250000,21.125000
2021-03-12,36,0.040000,SR3_H21,2.480000,SR3_Z29,0.040000,SR3_H21,2021-03-01,2.065000,SR3_Z26,2026-12-01,244.000000,1.464524,2.065000,2.165000,-0.002500,0.070000,-0.002500,0.070000,0.063572,-0.100000,3.375000,2.791729,2.865516,1.625000,24.000000
2021-03-15,36,0.037500,SR3_H21,2.465000,SR3_Z29,0.037500,SR3_H21,2021-03-01,2.050000,SR3_Z26,2026-12-01,242.750000,1.449286,2.050000,2.150000,-0.002500,-0.015000,-0.002500,-0.015000,-0.015238,-0.100000,-0.875000,2.322445,2.734187,-2.375000,17.875000
